mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_reg,param_vec,param_vec__max_df,param_vec__min_df,param_vec__ngram_range,param_vec__tokenizer,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0.04657125473022461,0.0008313655853271484,0.026636242866516113,0.0005637407302856445,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 1)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': None}",-0.10118761451961178,-0.08687734546635784,-0.09403247999298481,0.007155134526626972,333
0.4178253412246704,0.0017958879470825195,0.3903377056121826,0.0002872943878173828,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 1)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",-0.04726351687947328,0.006531313343745904,-0.020366101767863687,0.02689741511160959,244
0.8315801620483398,0.008939504623413086,0.8631923198699951,0.010351896286010742,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 1)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",-0.08079255675071462,-0.0028825667182343917,-0.041837561734474504,0.03895499501624011,293
2.02233350276947,0.014415144920349121,1.9034466743469238,0.033127546310424805,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 1)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",-0.07008744871767036,0.0010516476607186354,-0.034517900528475864,0.0355695481891945,276
9.277947902679443,0.06031966209411621,9.130725026130676,0.005910992622375488,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 1)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 1), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",-0.040718813688679134,0.018965223651023155,-0.01087679501882799,0.029842018669851145,234
0.1019676923751831,0.0074089765548706055,0.04427158832550049,0.000832676887512207,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 2)",,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': None}",-0.21871870787411263,-0.25205729129541776,-0.2353879995847652,0.016669291710652567,337
0.44751596450805664,0.004601716995239258,0.41045892238616943,0.0007170438766479492,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 2)",<function <lambda> at 0x7f7c759c59d0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c59d0>}",-0.05524938798060064,-0.0019429016664831433,-0.02859614482354189,0.026653243157058748,266
0.8546956777572632,0.003627181053161621,0.8866902589797974,0.001129746437072754,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 2)",<function <lambda> at 0x7f7c759c5430>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759c5430>}",-0.0840800979736891,-0.0024110668171866134,-0.043245582395437854,0.04083451557825124,295
1.988655686378479,0.04009044170379639,1.8790972232818604,0.005351543426513672,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 2)",<function <lambda> at 0x7f7c750daee0>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c750daee0>}",-0.07648195159778526,-0.003528396832349845,-0.04000517421506755,0.03647677738271771,288
9.37768542766571,0.0008624792098999023,9.230816006660461,0.049517035484313965,LinearRegression(n_jobs=-1),CountVectorizer(strip_accents='unicode'),1.0,0.01,"(1, 2)",<function <lambda> at 0x7f7c759e9040>,"{'reg': LinearRegression(n_jobs=-1), 'vec': CountVectorizer(strip_accents='unicode'), 'vec__max_df': 1.0, 'vec__min_df': 0.01, 'vec__ngram_range': (1, 2), 'vec__tokenizer': <function <lambda> at 0x7f7c759e9040>}",-0.05111948636734942,0.016962212930498044,-0.017078636718425688,0.03404084964892373,240
